Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
32089,0,0.03358,-0.248181,-1.794154,382.707916,-656.749878,173.346695
32090,0,0.032492,-0.248442,-1.794661,383.141785,-656.389343,173.378906
32091,0,0.031714,-0.249819,-1.795965,383.593872,-655.987244,173.415665
32092,0,0.030124,-0.24921,-1.797399,384.034393,-655.574158,173.474945
32093,0,0.029292,-0.249423,-1.799157,384.446625,-655.173584,173.514725
32094,0,0.027716,-0.250867,-1.800605,384.855499,-654.74646,173.611725
32095,0,0.026496,-0.251092,-1.801236,385.317047,-654.311829,173.725418
32096,0,0.024012,-0.251911,-1.80249,385.756958,-653.848267,173.800995
32097,0,0.03034,-0.23822,-1.822392,385.771149,-653.325623,173.593399
32098,0,0.02284,-0.252796,-1.805413,386.559845,-653.002808,174.051407
32099,0,0.021744,-0.252845,-1.807344,386.951447,-652.606689,174.161194
32100,0,0.023275,-0.253987,-1.807254,387.34726,-652.227539,174.269028
32101,0,0.02064,-0.254517,-1.807642,387.750641,-651.865723,174.410461
32102,0,0.02231,-0.255739,-1.807855,388.085449,-651.543579,174.555206
32103,0,0.022159,-0.255912,-1.807992,388.413971,-651.237854,174.712738
32104,0,0.023493,-0.255345,-1.807898,388.708221,-650.981201,174.848282
32105,0,0.022885,-0.255345,-1.80789,388.962677,-650.765442,174.971085
32106,0,0.026053,-0.253921,-1.808633,389.13562,-650.591858,175.112152
32107,0,0.026818,-0.255079,-1.808717,389.283569,-650.396729,175.293839
32108,0,0.030123,-0.254007,-1.808051,389.47641,-650.308228,175.320099
32109,0,0.032458,-0.252966,-1.8069,389.763519,-650.221558,175.288498
32110,0,0.032149,-0.251172,-1.806043,390.132324,-650.064636,175.43187
32111,0,0.030999,-0.251221,-1.804384,390.330536,-649.894043,175.597092
32112,0,0.033394,-0.242057,-1.806479,390.488312,-649.919006,175.663086
32113,0,0.041621,-0.25104,-1.801631,390.54834,-649.990112,175.385651
32114,0,0.041314,-0.248225,-1.800091,390.927429,-649.930725,175.466675
32115,0,0.040425,-0.246743,-1.797396,391.289612,-649.756836,175.617371
32116,0,0.041817,-0.247261,-1.796216,391.471954,-649.595581,175.591797
32117,0,0.047387,-0.248112,-1.793831,391.657532,-649.607971,175.377151
32118,0,0.057829,-0.229925,-1.811923,391.705475,-649.484314,174.899353
32119,0,0.046437,-0.241187,-1.790131,392.753998,-649.367065,175.341202
32120,0,0.044618,-0.241256,-1.789053,393.159882,-649.037048,175.347366
32121,0,0.048384,-0.243172,-1.787722,393.42688,-648.858398,175.092697
32122,0,0.051714,-0.240955,-1.787535,393.808136,-648.772949,174.851257
32123,0,0.050318,-0.23913,-1.787123,394.339935,-648.529236,174.879181
32124,0,0.047482,-0.238732,-1.786207,394.902649,-648.168579,174.869476
32125,0,0.046293,-0.239683,-1.787088,395.289429,-647.762695,174.697647
32126,0,0.048605,-0.239638,-1.788342,395.680389,-647.45459,174.496078
32127,0,0.048173,-0.239141,-1.79056,396.091095,-647.158936,174.460175
32128,0,0.065423,-0.213334,-1.828281,395.943146,-646.489746,174.007828
32129,0,0.046907,-0.238829,-1.794476,396.982422,-646.385681,174.40741
32130,0,0.044681,-0.241217,-1.797276,397.345612,-645.968018,174.284012
32131,0,0.044802,-0.241877,-1.799975,397.672424,-645.615295,174.291367
32132,0,0.052704,-0.227277,-1.822659,397.551208,-645.175964,174.04982
32133,0,0.045912,-0.242901,-1.806092,398.234924,-644.924316,174.413284
32134,0,0.045415,-0.244143,-1.809193,398.476379,-644.555786,174.398972
32135,0,0.045183,-0.245649,-1.811148,398.732697,-644.208191,174.445908
32136,0,0.044492,-0.246038,-1.813781,398.984741,-643.869324,174.588791
32137,0,0.054223,-0.233118,-1.833333,398.749817,-643.514282,174.340515
32138,0,0.045984,-0.248204,-1.815786,399.387085,-643.320435,174.747269
32139,0,0.047988,-0.248696,-1.816134,399.561798,-643.050171,174.852051
32140,0,0.046951,-0.249789,-1.81559,399.762177,-642.790283,174.987549
32141,0,0.047934,-0.250082,-1.815103,399.975433,-642.540955,175.11969
32142,0,0.047914,-0.250556,-1.812507,400.216034,-642.287537,175.189072
32143,0,0.047222,-0.250701,-1.809561,400.526337,-642.028931,175.240295
32144,0,0.046517,-0.251945,-1.805638,400.819122,-641.788574,175.337952
32145,0,0.047214,-0.251553,-1.802655,401.097473,-641.581299,175.378326
32146,0,0.047574,-0.252228,-1.798147,401.407227,-641.380676,175.375854
32147,0,0.046334,-0.251711,-1.795588,401.749542,-641.146545,175.338089
32148,0,0.04622,-0.251647,-1.792374,402.143097,-640.905762,175.326187
32149,0,0.045101,-0.250323,-1.789884,402.525177,-640.65863,175.269028
32150,0,0.045724,-0.249918,-1.786974,402.91745,-640.418152,175.200607
32151,0,0.045231,-0.250813,-1.784494,403.307312,-640.173767,175.103989
32152,0,0.044615,-0.250242,-1.783575,403.682129,-639.899719,175.031204
32153,0,0.043687,-0.24923,-1.783851,404.072296,-639.63446,174.933777
32154,0,0.05162,-0.233475,-1.805219,404.03302,-639.256897,174.449417
32155,0,0.04284,-0.248083,-1.785659,404.853302,-639.09967,174.663467
32156,0,0.042487,-0.248571,-1.787623,405.187012,-638.809509,174.542328
32157,0,0.042927,-0.248607,-1.790047,405.478516,-638.570496,174.464096
32158,0,0.043412,-0.246822,-1.794885,405.758606,-638.31604,174.363831
32159,0,0.043144,-0.246097,-1.798684,406.05661,-638.049377,174.274673
32160,0,0.043741,-0.246744,-1.802613,406.30722,-637.767761,174.184219
32161,0,0.044495,-0.247649,-1.806251,406.528381,-637.502808,174.135071
32162,0,0.045494,-0.248152,-1.810228,406.719849,-637.265015,174.106796
32163,0,0.046224,-0.247622,-1.813893,406.902954,-637.027222,174.091217
32164,0,0.047355,-0.247381,-1.817232,407.091278,-636.773499,174.087158
32165,0,0.047785,-0.247531,-1.818651,407.26059,-636.510742,174.091064
32166,0,0.048979,-0.247297,-1.819955,407.416321,-636.275574,174.140121
32167,0,0.050711,-0.24687,-1.820381,407.595245,-636.027588,174.194733
32168,0,0.051057,-0.247239,-1.818844,407.806244,-635.774109,174.263657
32169,0,0.051721,-0.246676,-1.817104,408.034119,-635.506775,174.334885
32170,0,0.05142,-0.246065,-1.814304,408.28009,-635.227478,174.411346
32171,0,0.051841,-0.245523,-1.811043,408.529541,-634.977844,174.5047
32172,0,0.053168,-0.244879,-1.807832,408.783264,-634.750671,174.615402
32173,0,0.053569,-0.244731,-1.803941,409.058197,-634.487305,174.687271
32174,0,0.053183,-0.244625,-1.799281,409.371307,-634.204468,174.784805
32175,0,0.054318,-0.243146,-1.79596,409.636383,-633.944885,174.843033
32176,0,0.055542,-0.242547,-1.791784,409.932343,-633.717041,174.907379
32177,0,0.054835,-0.242018,-1.789189,410.226227,-633.429321,174.945755
32178,0,0.055175,-0.242334,-1.785817,410.509491,-633.167847,174.971191
32179,0,0.059042,-0.243802,-1.783233,410.958099,-632.82428,175.055283
32180,0,0.064676,-0.226744,-1.803728,410.643951,-632.541809,174.653519
32181,0,0.056894,-0.241791,-1.783071,411.376984,-632.427612,175.010193
32182,0,0.058001,-0.240612,-1.783787,411.670898,-632.174988,174.969635
32183,0,0.05764,-0.240187,-1.785486,411.93988,-631.906372,174.925766
32184,0,0.056694,-0.239842,-1.787726,412.152008,-631.674805,174.892197
32185,0,0.05913,-0.239874,-1.791709,412.306549,-631.46582,174.843185
32186,0,0.067896,-0.224619,-1.814758,412.092529,-631.125854,174.433777
32187,0,0.058393,-0.240695,-1.797682,412.787415,-630.94104,174.709854
32188,0,0.058936,-0.240949,-1.801004,412.991211,-630.679993,174.648376
32189,0,0.06039,-0.241039,-1.804959,413.191406,-630.422668,174.584503
32190,0,0.061037,-0.240603,-1.809513,413.376404,-630.130615,174.530197
32191,0,0.062136,-0.240821,-1.812228,413.566101,-629.858643,174.466736
32192,0,0.063081,-0.241388,-1.814276,413.737061,-629.578308,174.408249
32193,0,0.062383,-0.242478,-1.815709,413.952728,-629.245911,174.375671
32194,0,0.060855,-0.242984,-1.815997,414.157135,-628.954102,174.333054
32195,0,0.062624,-0.24332,-1.815528,414.325409,-628.676514,174.324493
32196,0,0.062201,-0.242962,-1.814665,414.545898,-628.354309,174.309921
32197,0,0.062016,-0.244029,-1.813222,414.794617,-627.992554,174.282883
32198,0,0.061726,-0.244237,-1.811047,415.036591,-627.667542,174.280975
32199,0,0.061411,-0.245045,-1.807428,415.303314,-627.362976,174.312347
32200,0,0.061181,-0.244932,-1.803228,415.57077,-627.053589,174.333588
32201,0,0.059393,-0.245453,-1.800399,415.854889,-626.707886,174.357971
32202,0,0.05784,-0.246382,-1.795972,416.146057,-626.367004,174.401306
32203,0,0.057072,-0.247083,-1.792632,416.466553,-626.038879,174.471283
32204,0,0.064065,-0.233815,-1.806731,416.351013,-625.700256,174.193176
32205,0,0.064554,-0.233497,-1.804587,416.60144,-625.458435,174.237411
32206,0,0.056668,-0.247074,-1.785405,417.260742,-625.22937,174.603455
32207,0,0.054744,-0.247318,-1.784185,417.515564,-624.897461,174.620483
32208,0,0.055448,-0.247303,-1.785183,417.744965,-624.626343,174.62355
32209,0,0.063228,-0.232959,-1.804489,417.586182,-624.307617,174.340103
32210,0,0.064231,-0.232103,-1.807607,417.774658,-624.041443,174.350922
32211,0,0.056928,-0.245569,-1.791142,418.411346,-623.878906,174.666107
32212,0,0.057771,-0.24597,-1.793959,418.613556,-623.590515,174.656143
32213,0,0.057713,-0.244702,-1.797283,418.805267,-623.333923,174.643066
32214,0,0.05819,-0.244536,-1.800695,418.971954,-623.143127,174.622986
32215,0,0.06068,-0.244631,-1.803496,419.114258,-622.935425,174.605621
32216,0,0.059535,-0.244646,-1.807123,419.279663,-622.651306,174.571396
32217,0,0.059869,-0.244605,-1.810199,419.446899,-622.357422,174.515366
32218,0,0.060417,-0.245113,-1.811566,419.618652,-622.137878,174.461304
32219,0,0.061949,-0.243171,-1.814029,419.768585,-621.937134,174.420334
32220,0,0.063735,-0.242187,-1.816037,419.890869,-621.708435,174.360352
32221,0,0.0509,-0.259705,-1.790853,420.401123,-621.713318,174.563171
32222,0,0.063851,-0.241883,-1.817138,420.211151,-621.139038,174.227158
32223,0,0.051296,-0.259697,-1.78947,420.76358,-621.16217,174.440918
32224,0,0.06478,-0.241405,-1.813919,420.623444,-620.66626,174.15921
32225,0,0.052462,-0.259171,-1.784714,421.174957,-620.766357,174.398788
32226,0,0.066323,-0.240121,-1.809159,421.028778,-620.194763,174.080826
32227,0,0.065309,-0.240762,-1.806394,421.24118,-619.888733,174.042709
32228,0,0.066275,-0.239989,-1.80385,421.431793,-619.637207,174.014954
32229,0,0.066547,-0.238512,-1.800911,421.658356,-619.440369,174.027893
32230,0,0.066829,-0.237564,-1.798939,421.868042,-619.21582,174.026733
32231,0,0.067333,-0.237143,-1.796489,422.112549,-618.9776,174.019806
32232,0,0.067556,-0.237137,-1.79338,422.325684,-618.714966,174.027267
32233,0,0.067874,-0.236797,-1.791694,422.518188,-618.487427,174.044357
32234,0,0.067926,-0.236277,-1.790952,422.694153,-618.291565,174.069885
32235,0,0.069102,-0.235541,-1.79103,422.894806,-618.116638,174.100372
32236,0,0.069651,-0.235775,-1.791225,423.076294,-617.910339,174.109543
32237,0,0.068923,-0.235435,-1.792967,423.248138,-617.642883,174.1315
32238,0,0.069913,-0.235543,-1.794321,423.400787,-617.412842,174.142441
32239,0,0.070426,-0.23524,-1.796123,423.540741,-617.235596,174.179825
32240,0,0.0708,-0.235346,-1.79787,423.707794,-617.037292,174.236572
32241,0,0.070572,-0.235919,-1.799519,423.852692,-616.814209,174.268021
32242,0,0.07087,-0.23713,-1.801111,424.006012,-616.563782,174.284714
32243,0,0.071557,-0.237245,-1.803889,424.121338,-616.312561,174.316498
32244,0,0.072045,-0.236339,-1.806221,424.270203,-616.065552,174.331436
32245,0,0.071982,-0.236245,-1.808074,424.450256,-615.797607,174.35228
32246,0,0.071592,-0.23722,-1.808794,424.617615,-615.487,174.353455
32247,0,0.072156,-0.237768,-1.809878,424.781006,-615.139587,174.35498
32248,0,0.07064,-0.238787,-1.809381,424.945221,-614.799194,174.356857
32249,0,0.070941,-0.238428,-1.809326,425.134338,-614.480957,174.334702
32250,0,0.070634,-0.238459,-1.808454,425.36264,-614.144592,174.32402
32251,0,0.069861,-0.239523,-1.806936,425.555756,-613.760681,174.32283
32252,0,0.069763,-0.240654,-1.804938,425.751373,-613.419861,174.308151
32253,0,0.069527,-0.241552,-1.803347,425.918549,-613.091064,174.274582
32254,0,0.06857,-0.240964,-1.801651,426.116608,-612.738953,174.251221
32255,0,0.067981,-0.241405,-1.799585,426.286804,-612.407959,174.217056
32256,0,0.068187,-0.242007,-1.798939,426.438538,-612.082214,174.189682
32257,0,0.068462,-0.24251,-1.797674,426.600006,-611.779297,174.163467
32258,0,0.067924,-0.243037,-1.796119,426.814026,-611.451538,174.15712
32259,0,0.067751,-0.243378,-1.795227,426.962219,-611.187256,174.12915
32260,0,0.06814,-0.242829,-1.79525,427.105011,-610.980103,174.110809
32261,0,0.068877,-0.242309,-1.795682,427.269806,-610.753845,174.099304
32262,0,0.06826,-0.242455,-1.796529,427.424347,-610.507141,174.08728
32263,0,0.069141,-0.242129,-1.797899,427.578094,-610.296631,174.096375
32264,0,0.069472,-0.241352,-1.799515,427.706696,-610.129456,174.081741
32265,0,0.070469,-0.240793,-1.80079,427.886627,-609.962769,174.101212
32266,0,0.070029,-0.24038,-1.801484,428.07489,-609.77887,174.112091
32267,0,0.070111,-0.240269,-1.802531,428.225861,-609.589478,174.105209
32268,0,0.071398,-0.239986,-1.803915,428.376953,-609.382874,174.114929
32269,0,0.071924,-0.23975,-1.804989,428.548828,-609.169739,174.109497
32270,0,0.072063,-0.238699,-1.805628,428.748474,-608.965149,174.116394
32271,0,0.072422,-0.238055,-1.806086,428.946564,-608.740051,174.10672
32272,0,0.072925,-0.236993,-1.806852,429.134949,-608.457153,174.115814
32273,0,0.071963,-0.237406,-1.80654,429.310303,-608.186523,174.117874
32274,0,0.072131,-0.236744,-1.805863,429.489929,-607.907532,174.100967
32275,0,0.072158,-0.236762,-1.805004,429.675873,-607.656799,174.101837
32276,0,0.072705,-0.236456,-1.803757,429.875092,-607.366394,174.101257
32277,0,0.072604,-0.2356,-1.802857,430.066803,-607.052307,174.091934
32278,0,0.073113,-0.236349,-1.801011,430.235687,-606.745667,174.106125
32279,0,0.072538,-0.236464,-1.799806,430.413788,-606.426941,174.088852
32280,0,0.073351,-0.23645,-1.79977,430.577209,-606.113464,174.092758
32281,0,0.07362,-0.235869,-1.799258,430.72525,-605.803345,174.088699
32282,0,0.074362,-0.236329,-1.798046,430.875702,-605.525146,174.074295
32283,0,0.074698,-0.23547,-1.798282,431.014191,-605.252441,174.078247
32284,0,0.074852,-0.235341,-1.798362,431.139862,-604.986389,174.08139
32285,0,0.075925,-0.235344,-1.798535,431.259369,-604.743286,174.091873
32286,0,0.076641,-0.235163,-1.798427,431.359619,-604.492981,174.090729
32287,0,0.077237,-0.235411,-1.798554,431.484222,-604.24231,174.11142
32288,0,0.077346,-0.234622,-1.800299,431.616119,-604.030151,174.143234
32289,0,0.078683,-0.233805,-1.801151,431.724823,-603.861633,174.152588
32290,0,0.079796,-0.234043,-1.801863,431.850494,-603.644775,174.147202
32291,0,0.079998,-0.234637,-1.802805,431.956116,-603.389038,174.138489
32292,0,0.080297,-0.234636,-1.803971,432.075195,-603.156677,174.14946
32293,0,0.081133,-0.234113,-1.804697,432.208252,-602.997986,174.173553
32294,0,0.082113,-0.233883,-1.80479,432.330383,-602.82959,174.176208
32295,0,0.0819,-0.233358,-1.804938,432.49054,-602.575928,174.159332
32296,0,0.081226,-0.233744,-1.805368,432.661835,-602.268555,174.154007
32297,0,0.08187,-0.233636,-1.805606,432.819031,-602.005615,174.145935
32298,0,0.082733,-0.233541,-1.804724,432.99292,-601.779175,174.145889
32299,0,0.083091,-0.232995,-1.804059,433.169739,-601.536804,174.128265
32300,0,0.070615,-0.250861,-1.777217,433.682007,-601.516663,174.351273
32301,0,0.082377,-0.234434,-1.800563,433.508606,-600.906006,174.078812
32302,0,0.081839,-0.234739,-1.799804,433.688721,-600.60376,174.080704
32303,0,0.090143,-0.219283,-1.819576,433.448425,-600.22113,173.732208
32304,0,0.08125,-0.234788,-1.798266,434.094269,-600.022705,174.059036
32305,0,0.081483,-0.234962,-1.797326,434.257904,-599.687439,174.037354
32306,0,0.08082,-0.235161,-1.796749,434.397491,-599.327332,174.024139
32307,0,0.080601,-0.235902,-1.796449,434.530182,-599.024719,174.01593
32308,0,0.089451,-0.220868,-1.816417,434.225098,-598.632568,173.650192
32309,0,0.089397,-0.22123,-1.816145,434.35614,-598.325378,173.643158
32310,0,0.08859,-0.221919,-1.816686,434.462891,-598.026123,173.668777
32311,0,0.088751,-0.222463,-1.817901,434.546875,-597.735291,173.689606
32312,0,0.081042,-0.236783,-1.799706,435.089417,-597.561584,174.03746
32313,0,0.08098,-0.237261,-1.800836,435.191101,-597.263,174.038559
32314,0,0.080958,-0.237177,-1.802043,435.301361,-596.942566,174.055084
32315,0,0.081109,-0.237868,-1.803362,435.398315,-596.672607,174.076401
32316,0,0.090241,-0.222713,-1.823542,435.064819,-596.333252,173.737961
32317,0,0.08198,-0.237676,-1.805341,435.634979,-596.168701,174.099228
32318,0,0.08206,-0.23804,-1.806432,435.76474,-595.866333,174.131927
32319,0,0.081746,-0.238165,-1.806892,435.899628,-595.585388,174.178513
32320,0,0.08252,-0.238124,-1.806512,436.028076,-595.377258,174.195511
32321,0,0.082525,-0.2366,-1.807119,436.18924,-595.157837,174.200485
32322,0,0.082145,-0.236288,-1.806914,436.351105,-594.885254,174.205566
32323,0,0.089668,-0.221308,-1.825898,436.116943,-594.47522,173.870499
32324,0,0.089131,-0.22183,-1.824189,436.314575,-594.210022,173.887329
32325,0,0.089812,-0.221324,-1.823375,436.517487,-593.9646,173.894745
32326,0,0.089669,-0.221068,-1.821925,436.732574,-593.71344,173.907043
32327,0,0.08048,-0.23488,-1.800919,437.358063,-593.544983,174.250122
32328,0,0.080396,-0.234208,-1.800266,437.528839,-593.291748,174.234421
32329,0,0.080854,-0.233402,-1.799742,437.676758,-593.043335,174.225555
32330,0,0.081609,-0.232853,-1.799537,437.821381,-592.765747,174.214584
32331,0,0.089833,-0.217329,-1.818623,437.566406,-592.379272,173.852829
32332,0,0.089669,-0.217039,-1.817861,437.741486,-592.130371,173.842056
32333,0,0.081467,-0.231923,-1.797146,438.344238,-592.0177,174.182053
32334,0,0.08268,-0.231701,-1.797015,438.446625,-591.794617,174.16539
32335,0,0.083381,-0.231758,-1.797012,438.539764,-591.535889,174.16922
32336,0,0.083604,-0.230958,-1.798192,438.633972,-591.281921,174.145432
32337,0,0.084511,-0.230867,-1.798345,438.724792,-591.046997,174.143982
32338,0,0.084829,-0.229954,-1.799616,438.798889,-590.835205,174.124924
32339,0,0.086306,-0.229736,-1.800435,438.867249,-590.609436,174.114685
32340,0,0.086831,-0.229429,-1.801679,438.94165,-590.381592,174.08429
32341,0,0.08798,-0.229459,-1.803196,439.006165,-590.14856,174.077011
32342,0,0.088049,-0.229742,-1.804392,439.069489,-589.904358,174.075562
32343,0,0.088674,-0.230319,-1.804774,439.127014,-589.687927,174.083282
32344,0,0.090171,-0.229515,-1.805571,439.215454,-589.485046,174.076675
32345,0,0.090835,-0.229371,-1.805619,439.326141,-589.278564,174.066681
32346,0,0.09145,-0.228828,-1.805295,439.423248,-589.012756,174.058838
32347,0,0.091269,-0.229247,-1.805127,439.514404,-588.707214,174.05777
32348,0,0.091677,-0.229967,-1.804713,439.602631,-588.451721,174.068604
32349,0,0.092448,-0.229195,-1.804317,439.72583,-588.213257,174.084579
32350,0,0.092025,-0.229233,-1.802943,439.884888,-587.932434,174.091003
32351,0,0.091303,-0.228911,-1.801845,440.026611,-587.627441,174.092484
32352,0,0.091132,-0.22891,-1.800751,440.149292,-587.359253,174.085464
32353,0,0.092419,-0.229092,-1.800266,440.264099,-587.064636,174.098633
32354,0,0.091786,-0.229108,-1.798972,440.403687,-586.751831,174.098953
32355,0,0.090795,-0.229823,-1.797927,440.573639,-586.416382,174.126709
32356,0,0.09066,-0.229886,-1.79732,440.747925,-586.121765,174.14299
32357,0,0.090893,-0.230017,-1.796962,440.866516,-585.845398,174.155945
32358,0,0.091096,-0.230981,-1.796811,440.978333,-585.532043,174.176743
32359,0,0.090249,-0.231213,-1.797518,441.099518,-585.191101,174.173874
32360,0,0.090451,-0.231116,-1.798167,441.229767,-584.889587,174.168945
32361,0,0.089817,-0.231254,-1.798225,441.368683,-584.615601,174.18161
32362,0,0.089295,-0.230894,-1.798666,441.504852,-584.322144,174.203583
32363,0,0.089049,-0.231286,-1.79982,441.613556,-584.012939,174.212738
32364,0,0.089099,-0.2314,-1.801198,441.728546,-583.711914,174.183228
32365,0,0.089375,-0.231838,-1.802533,441.794586,-583.407104,174.169571
32366,0,0.088953,-0.2319,-1.803589,441.91748,-583.131409,174.170288
32367,0,0.088768,-0.231975,-1.804427,442.040558,-582.894165,174.189621
32368,0,0.089049,-0.231883,-1.805185,442.155579,-582.685364,174.171402
32369,0,0.089683,-0.231301,-1.806266,442.241119,-582.428284,174.15361
32370,0,0.0968,-0.217314,-1.825975,441.879547,-582.007935,173.806442
32371,0,0.088412,-0.232375,-1.807281,442.440979,-581.783752,174.156967
32372,0,0.088582,-0.231879,-1.807484,442.56134,-581.534973,174.141373
32373,0,0.089656,-0.231228,-1.807408,442.666656,-581.328308,174.118835
32374,0,0.090399,-0.23148,-1.807172,442.776428,-581.070435,174.132904
32375,0,0.090385,-0.231904,-1.806896,442.874969,-580.780518,174.133194
32376,0,0.089683,-0.231738,-1.805891,442.987122,-580.521301,174.125427
32377,0,0.090369,-0.231709,-1.804273,443.088837,-580.274475,174.105621
32378,0,0.099479,-0.21595,-1.823007,442.779358,-579.92926,173.767776
32379,0,0.098581,-0.214169,-1.822397,442.895905,-579.666809,173.759476
32380,0,0.090105,-0.229523,-1.801195,443.466705,-579.508179,174.119171
32381,0,0.090444,-0.229922,-1.800015,443.578888,-579.283752,174.104553
32382,0,0.091241,-0.228782,-1.799871,443.677795,-579.029846,174.102386
32383,0,0.091147,-0.228653,-1.798528,443.816925,-578.783447,174.134674
32384,0,0.091248,-0.228022,-1.797604,443.955109,-578.535706,174.120972
32385,0,0.091896,-0.227673,-1.797077,444.078735,-578.296387,174.1129
32386,0,0.100868,-0.211724,-1.817497,443.753937,-577.95636,173.751846
32387,0,0.101544,-0.210285,-1.819019,443.858673,-577.697083,173.774948
32388,0,0.101463,-0.209476,-1.819512,444.001953,-577.457642,173.783157
32389,0,0.093155,-0.225137,-1.799132,444.581482,-577.334717,174.138519
32390,0,0.093598,-0.225021,-1.79959,444.692596,-577.085571,174.139984
32391,0,0.093804,-0.225277,-1.800325,444.786865,-576.814514,174.150848
32392,0,0.093978,-0.225449,-1.801241,444.886047,-576.559021,174.16037
32393,0,0.103533,-0.20935,-1.822319,444.536957,-576.22699,173.812363
32394,0,0.095982,-0.224019,-1.803101,445.070953,-576.09375,174.144638
32395,0,0.09524,-0.22413,-1.803135,445.166901,-575.766663,174.170944
32396,0,0.094882,-0.224619,-1.803591,445.26413,-575.436035,174.190933
32397,0,0.095255,-0.224197,-1.804706,445.357483,-575.154053,174.19072
32398,0,0.096161,-0.224007,-1.805395,445.420685,-574.915405,174.193314
32399,0,0.09732,-0.223829,-1.805349,445.506256,-574.647522,174.188293
32400,0,0.097177,-0.224243,-1.805348,445.59021,-574.329224,174.188934
32401,0,0.096674,-0.224925,-1.804798,445.699066,-574.014587,174.196838
32402,0,0.096767,-0.224788,-1.804276,445.779968,-573.740295,174.186279
32403,0,0.098233,-0.225021,-1.80365,445.856567,-573.486755,174.206009
32404,0,0.09772,-0.224855,-1.8025,445.985596,-573.226929,174.242233
32405,0,0.098116,-0.2244,-1.802891,446.085602,-572.947571,174.25206
32406,0,0.098463,-0.224444,-1.802936,446.153259,-572.641968,174.222855
32407,0,0.098404,-0.22511,-1.801861,446.221954,-572.346191,174.225906
32408,0,0.098457,-0.22508,-1.801767,446.306091,-572.064575,174.233597
32409,0,0.098728,-0.225024,-1.800621,446.407257,-571.82782,174.243057
32410,0,0.098643,-0.225064,-1.799001,446.522339,-571.595947,174.241379
32411,0,0.099281,-0.225845,-1.79897,446.601196,-571.315796,174.235214
32412,0,0.099248,-0.225592,-1.798711,446.667023,-571.012451,174.237091
32413,0,0.099143,-0.225909,-1.799062,446.747742,-570.711365,174.250275
32414,0,0.099236,-0.2261,-1.799315,446.839539,-570.465393,174.246414
32415,0,0.100532,-0.225359,-1.800104,446.915833,-570.221436,174.23465
32416,0,0.099956,-0.225725,-1.800117,446.989929,-569.932739,174.239944
32417,0,0.100312,-0.225717,-1.800354,447.071747,-569.656616,174.238205
32418,0,0.100141,-0.225466,-1.800856,447.165619,-569.374756,174.261917
32419,0,0.100072,-0.22576,-1.801185,447.260925,-569.102783,174.240189
32420,0,0.100526,-0.225828,-1.802061,447.308838,-568.826294,174.223831
32421,0,0.100839,-0.226249,-1.8033,447.346924,-568.49762,174.217758
32422,0,0.10032,-0.226629,-1.803587,447.439972,-568.20282,174.219864
32423,0,0.100389,-0.22657,-1.804573,447.55719,-567.908569,174.210541
32424,0,0.10026,-0.226268,-1.804716,447.664307,-567.640808,174.217667
32425,0,0.100747,-0.226415,-1.803871,447.751312,-567.373596,174.222275
32426,0,0.109173,-0.210889,-1.823689,447.394836,-566.946106,173.878479
32427,0,0.099824,-0.225887,-1.804599,447.961792,-566.744324,174.22995
32428,0,0.099743,-0.225337,-1.804739,448.084808,-566.473938,174.199158
32429,0,0.099321,-0.224775,-1.804945,448.214874,-566.240906,174.212494
32430,0,0.099633,-0.224045,-1.804754,448.326233,-566.005127,174.23468
32431,0,0.099938,-0.224519,-1.804432,448.411987,-565.725159,174.246399
32432,0,0.099218,-0.224229,-1.804024,448.549408,-565.422302,174.244675
32433,0,0.107544,-0.208942,-1.822972,448.221741,-565.033264,173.883759
32434,0,0.107902,-0.208206,-1.822968,448.353455,-564.794922,173.894318
32435,0,0.108134,-0.207078,-1.823387,448.484131,-564.553833,173.943726
32436,0,0.099803,-0.222644,-1.802675,449.033905,-564.419739,174.32608
32437,0,0.100188,-0.222854,-1.802163,449.102722,-564.152344,174.300858
32438,0,0.100014,-0.222697,-1.80223,449.169647,-563.878845,174.288284
32439,0,0.099941,-0.22203,-1.801605,449.27124,-563.627869,174.299316
32440,0,0.100017,-0.22082,-1.80175,449.356079,-563.389221,174.308533
32441,0,0.108936,-0.204613,-1.821802,448.975769,-563.035767,173.942749
32442,0,0.100932,-0.220003,-1.801347,449.486877,-562.93634,174.295334
32443,0,0.101838,-0.220043,-1.800832,449.547424,-562.686523,174.298553
32444,0,0.100489,-0.220659,-1.800295,449.657776,-562.413208,174.318436
32445,0,0.100929,-0.219995,-1.800476,449.767975,-562.151184,174.316177
32446,0,0.10151,-0.220196,-1.800081,449.836182,-561.905762,174.298492
32447,0,0.102835,-0.219389,-1.800841,449.877411,-561.682434,174.271439
32448,0,0.103393,-0.219187,-1.801172,449.922974,-561.427551,174.259888
32449,0,0.104326,-0.219069,-1.802736,449.982391,-561.157227,174.249283
32450,0,0.104105,-0.219251,-1.802734,450.045746,-560.889038,174.240372
32451,0,0.104317,-0.219296,-1.802763,450.097321,-560.638977,174.24173
32452,0,0.104408,-0.219242,-1.802643,450.169647,-560.40155,174.24324
32453,0,0.104718,-0.218681,-1.802641,450.225037,-560.143433,174.237534
32454,0,0.104821,-0.219026,-1.802263,450.261658,-559.856445,174.210983
32455,0,0.105581,-0.218932,-1.802562,450.281647,-559.588318,174.199097
